Id,Label,Type
2894,riesenblume,Pflanze-Lemma
2895,blumenkelche,Pflanze-Lemma
2896,pflüg,Pflanze-Lemma
2897,kroks,Pflanze-Lemma
2898,blütenkleide,Pflanze-Lemma
2899,furchen,Pflanze-Lemma
2900,pallium,Pflanze-Lemma
2901,toscana,Pflanze-Lemma
2902,austilg,Pflanze-Lemma
2903,brenneß'l,Pflanze-Lemma
2904,blumensträuche,Pflanze-Lemma
2905,lindenlaub,Pflanze-Lemma
2906,zweiglein,Pflanze-Lemma
2907,thräne,Pflanze-Lemma
2908,dornenbüschen,Pflanze-Lemma
2909,mandolinensaite,Pflanze-Lemma
2910,kaste,Pflanze-Lemma
2911,teeblüte,Pflanze-Lemma
2912,kirschlorber,Pflanze-Lemma
2913,rosenhekke,Pflanze-Lemma
2914,läuten,Pflanze-Lemma
2915,erbs,Pflanze-Lemma
2916,rot,Pflanze-Lemma
2917,wollkraut,Pflanze-Lemma
2918,eichelkrone,Pflanze-Lemma
2919,ernte,Pflanze-Lemma
2920,beer,Pflanze-Lemma
2921,erbtant,Pflanze-Lemma
2922,urs,Pflanze-Lemma
2923,distelbeet,Pflanze-Lemma
2924,atlanticorum,Pflanze-Lemma
2925,granatfrucht,Pflanze-Lemma
2926,riedgras,Pflanze-Lemma
2927,purzelbäumen,Pflanze-Lemma
2928,dornenrank,Pflanze-Lemma
2929,nußbaumholz,Pflanze-Lemma
2930,wunderbaum,Pflanze-Lemma
2931,verdruß,Pflanze-Lemma
2932,tann,Pflanze-Lemma
2933,landorang,Pflanze-Lemma
2934,merliteer,Pflanze-Lemma
2935,trauerweide,Pflanze-Lemma
2936,saatengold,Pflanze-Lemma
2937,betrübe,Pflanze-Lemma
2938,blütentrichter,Pflanze-Lemma
2939,clara,Pflanze-Lemma
2940,litaneien,Pflanze-Lemma
2941,tristan,Pflanze-Lemma
2942,erdwurm,Pflanze-Lemma
2943,gräzer,Pflanze-Lemma
2944,märzenschnee,Pflanze-Lemma
2945,busche,Pflanze-Lemma
2946,wurzelfaser,Pflanze-Lemma
2947,weines,Pflanze-Lemma
2948,rindsled,Pflanze-Lemma
2949,liebesblume,Pflanze-Lemma
2950,gekränkt,Pflanze-Lemma
2951,droom,Pflanze-Lemma
2952,kameli,Pflanze-Lemma
2953,astyanax,Pflanze-Lemma
2954,feigling,Pflanze-Lemma
2955,fliederblüte,Pflanze-Lemma
2956,maiblümel,Pflanze-Lemma
2957,kamöne,Pflanze-Lemma
2958,hanfbau,Pflanze-Lemma
2959,almerin,Pflanze-Lemma
2960,bündel,Pflanze-Lemma
2961,eumenidum,Pflanze-Lemma
2962,fliederbaume,Pflanze-Lemma
2963,kräutersprosse,Pflanze-Lemma
2964,wehmuth,Pflanze-Lemma
2965,datze,Pflanze-Lemma
2966,eunuch,Pflanze-Lemma
2967,stamme,Pflanze-Lemma
2968,graswuchs,Pflanze-Lemma
2969,sprisseln,Pflanze-Lemma
2970,dolorem,Pflanze-Lemma
2971,hiesel,Pflanze-Lemma
2972,purzelbaum,Pflanze-Lemma
2973,kriechel,Pflanze-Lemma
2974,vogelscheuche,Pflanze-Lemma
2975,kranich,Pflanze-Lemma
2976,knabenkraut,Pflanze-Lemma
2977,holz,Pflanze-Lemma
2978,schmetterlingsfächer,Pflanze-Lemma
2979,rosamunde,Pflanze-Lemma
2980,eichenblätter,Pflanze-Lemma
2981,lybelle,Pflanze-Lemma
2982,isis,Pflanze-Lemma
2983,bäumel,Pflanze-Lemma
2984,réaumur,Pflanze-Lemma
2985,ächte,Pflanze-Lemma
2986,lxxxvii,Pflanze-Lemma
2987,lapuchin,Pflanze-Lemma
2988,weizenkörner,Pflanze-Lemma
2989,aloe,Pflanze-Lemma
2990,würze,Pflanze-Lemma
2991,rosenstrauch,Pflanze-Lemma
2992,grüne,Pflanze-Lemma
2993,mähnenbusch,Pflanze-Lemma
2994,krancke,Pflanze-Lemma
2995,bergstöck,Pflanze-Lemma
2996,rosenknospe,Pflanze-Lemma
2997,tannengehölz,Pflanze-Lemma
2998,oleanderbaumes,Pflanze-Lemma
2999,tant,Pflanze-Lemma
3000,esch,Pflanze-Lemma
3001,auster,Pflanze-Lemma
3002,ungethüm,Pflanze-Lemma
3003,olivenpflanzung,Pflanze-Lemma
3004,flottwell,Pflanze-Lemma
3005,kohl,Pflanze-Lemma
3006,wacholder,Pflanze-Lemma
3007,hinkefuß,Pflanze-Lemma
3008,winterzweig,Pflanze-Lemma
3009,schwarzwurz,Pflanze-Lemma
3010,dornstrauch,Pflanze-Lemma
3011,dattelpalm,Pflanze-Lemma
3012,blumenkohl,Pflanze-Lemma
3013,suetowid,Pflanze-Lemma
3014,kreuzbaum,Pflanze-Lemma
3015,schilfrohr,Pflanze-Lemma
3016,aussaat,Pflanze-Lemma
3017,korallenblätter,Pflanze-Lemma
3018,kirschblüt,Pflanze-Lemma
3019,römerlanze,Pflanze-Lemma
3020,eiche,Pflanze-Lemma
3021,nachtblume,Pflanze-Lemma
3022,weidengegitter,Pflanze-Lemma
3023,olive,Pflanze-Lemma
3024,rosenfüßen,Pflanze-Lemma
3025,hagerose,Pflanze-Lemma
3026,franzosn,Pflanze-Lemma
3027,wildlinge,Pflanze-Lemma
3028,ackerwurz,Pflanze-Lemma
3029,feigenbaum,Pflanze-Lemma
3030,loos,Pflanze-Lemma
3031,hag,Pflanze-Lemma
3032,streusand,Pflanze-Lemma
3033,früchtchen,Pflanze-Lemma
3034,griechenweib,Pflanze-Lemma
3035,gräueln,Pflanze-Lemma
3036,baumgestämm,Pflanze-Lemma
3037,blätterrausche,Pflanze-Lemma
3038,rosenpracht,Pflanze-Lemma
3039,zimperlich,Pflanze-Lemma
3040,kohlmarcht,Pflanze-Lemma
3041,nelkentunk,Pflanze-Lemma
3042,erdgebornen,Pflanze-Lemma
3043,maibaum,Pflanze-Lemma
3044,saat,Pflanze-Lemma
3045,bohle,Pflanze-Lemma
3046,blumenbaum,Pflanze-Lemma
3047,minze,Pflanze-Lemma
3048,blumenstaub,Pflanze-Lemma
3049,heut,Pflanze-Lemma
3050,zypresse,Pflanze-Lemma
3051,kohl'n,Pflanze-Lemma
3052,haselrute,Pflanze-Lemma
3053,birke,Pflanze-Lemma
3054,aschgraue,Pflanze-Lemma
3055,buchenker,Pflanze-Lemma
3056,mark,Pflanze-Lemma
3057,hölz,Pflanze-Lemma
3058,alpenblume,Pflanze-Lemma
3059,nadelholzbaum,Pflanze-Lemma
3060,sproßt,Pflanze-Lemma
3061,haselnuß,Pflanze-Lemma
3062,entschluß,Pflanze-Lemma
3063,datwische,Pflanze-Lemma
3064,giebts,Pflanze-Lemma
3065,frühlingsacker,Pflanze-Lemma
3066,birkenrinder,Pflanze-Lemma
3067,tand,Pflanze-Lemma
3068,wuth,Pflanze-Lemma
3069,blüthe,Pflanze-Lemma
3070,saccharum,Pflanze-Lemma
3071,mistrauen,Pflanze-Lemma
3072,dächse,Pflanze-Lemma
3073,weidenbaum,Pflanze-Lemma
3074,eichbaum,Pflanze-Lemma
3075,citate,Pflanze-Lemma
3076,rosenkränzedrehn,Pflanze-Lemma
3077,weiberarme,Pflanze-Lemma
3078,keimleinblatt,Pflanze-Lemma
3079,knäul,Pflanze-Lemma
3080,fliederzweig,Pflanze-Lemma
3081,schafsgerippe,Pflanze-Lemma
3082,gartenfrücht,Pflanze-Lemma
3083,traubenlese,Pflanze-Lemma
3084,rosenblume,Pflanze-Lemma
3085,herzblatt,Pflanze-Lemma
3086,lorbeerblatt,Pflanze-Lemma
3087,parnaß,Pflanze-Lemma
3088,rosenhecke,Pflanze-Lemma
3089,pomade,Pflanze-Lemma
3090,blumenberg,Pflanze-Lemma
3091,lene,Pflanze-Lemma
3092,traun,Pflanze-Lemma
3093,kulturgeschmeiß,Pflanze-Lemma
3094,safransaum,Pflanze-Lemma
3095,runkel-rub,Pflanze-Lemma
3096,erdenqual,Pflanze-Lemma
3097,limonia,Pflanze-Lemma
3098,verstohlne,Pflanze-Lemma
3099,hirse,Pflanze-Lemma
3100,aeolsharfe,Pflanze-Lemma
3101,abdallah,Pflanze-Lemma
3102,frühschot,Pflanze-Lemma
3103,hackstöck,Pflanze-Lemma
3104,most,Pflanze-Lemma
3105,espenlaub,Pflanze-Lemma
3106,zauberbaum,Pflanze-Lemma
3107,gesäul,Pflanze-Lemma
3108,weidenstumpf,Pflanze-Lemma
3109,butterblume,Pflanze-Lemma
3110,aeusserstem,Pflanze-Lemma
3111,kastein,Pflanze-Lemma
3112,rapunzel,Pflanze-Lemma
3113,acta,Pflanze-Lemma
3114,palmn,Pflanze-Lemma
3115,kastilie,Pflanze-Lemma
3116,kernfluch,Pflanze-Lemma
3117,eichenhaine,Pflanze-Lemma
3118,jungfrauaktien,Pflanze-Lemma
3119,distelblume,Pflanze-Lemma
3120,gemüsepflanze,Pflanze-Lemma
3121,ginst,Pflanze-Lemma
3122,hecken-volle,Pflanze-Lemma
3123,terebinthe,Pflanze-Lemma
3124,säule,Pflanze-Lemma
3125,pflanzer,Pflanze-Lemma
3126,saffian,Pflanze-Lemma
3127,kräutlerweib,Pflanze-Lemma
3128,geäste,Pflanze-Lemma
3129,fiel,Pflanze-Lemma
3130,stamm's,Pflanze-Lemma
3131,körnch,Pflanze-Lemma
3132,putterweib,Pflanze-Lemma
3133,feiengeschlechte,Pflanze-Lemma
3134,wust,Pflanze-Lemma
3135,wittwerstande,Pflanze-Lemma
3136,höllisch,Pflanze-Lemma
3137,eichenkeule,Pflanze-Lemma
3138,gewächs,Pflanze-Lemma
3139,schlehn,Pflanze-Lemma
3140,eichstamm,Pflanze-Lemma
3141,baumöl,Pflanze-Lemma
3142,kultur,Pflanze-Lemma
3143,heu,Pflanze-Lemma
3144,gintracht,Pflanze-Lemma
3145,perlete,Pflanze-Lemma
3146,riesenbaume,Pflanze-Lemma
3147,plantan,Pflanze-Lemma
3148,äußres,Pflanze-Lemma
3149,lemonie,Pflanze-Lemma
3150,wildfang,Pflanze-Lemma
3151,marterdorn,Pflanze-Lemma
3152,wurmfräß'ge,Pflanze-Lemma
3153,fliederboom,Pflanze-Lemma
3154,bethulien,Pflanze-Lemma
3155,oleander,Pflanze-Lemma
3156,perserbraut,Pflanze-Lemma
3157,onkel,Pflanze-Lemma
3158,rotdorn,Pflanze-Lemma
3159,weinstöcken,Pflanze-Lemma
3160,lakai,Pflanze-Lemma
3161,fiescer,Pflanze-Lemma
3162,rutenstreich,Pflanze-Lemma
3163,korallenbaum,Pflanze-Lemma
3164,traubensaft,Pflanze-Lemma
3165,erdtitan,Pflanze-Lemma
3166,geisterweib,Pflanze-Lemma
3167,vogelbaum,Pflanze-Lemma
3168,heidekraut,Pflanze-Lemma
3169,citron,Pflanze-Lemma
3170,gemüsekörben,Pflanze-Lemma
3171,dornrosen,Pflanze-Lemma
3172,erdrauch,Pflanze-Lemma
3173,heurathgut,Pflanze-Lemma
3174,rotzleffel,Pflanze-Lemma
3175,zwetschge,Pflanze-Lemma
3176,burrit,Pflanze-Lemma
3177,carroccio,Pflanze-Lemma
3178,erdpech,Pflanze-Lemma
3179,grillchen,Pflanze-Lemma
3180,gräu'l,Pflanze-Lemma
3181,heete,Pflanze-Lemma
3182,tollpflanze,Pflanze-Lemma
3183,wiesenblümchen,Pflanze-Lemma
3184,brechweinstein,Pflanze-Lemma
3185,galgenholz,Pflanze-Lemma
3186,schilfgräser,Pflanze-Lemma
3187,fuchspelze,Pflanze-Lemma
3188,blüthenzweig,Pflanze-Lemma
3189,himmelsblume,Pflanze-Lemma
3190,steu'r,Pflanze-Lemma
3191,geschlechtsbaumes,Pflanze-Lemma
3192,seraphine,Pflanze-Lemma
3193,rohr,Pflanze-Lemma
3194,bæume,Pflanze-Lemma
3195,liebesflammen,Pflanze-Lemma
3196,gräser,Pflanze-Lemma
3197,zauberteppich,Pflanze-Lemma
3198,ur,Pflanze-Lemma
3199,traute,Pflanze-Lemma
3200,ambro,Pflanze-Lemma
3201,mostrich,Pflanze-Lemma
3202,ulmbaum,Pflanze-Lemma
3203,sauerkrauen,Pflanze-Lemma
3204,david,Pflanze-Lemma
3205,pappel,Pflanze-Lemma
3206,todtenblume,Pflanze-Lemma
3207,alnaschar,Pflanze-Lemma
3208,dorngebüsch,Pflanze-Lemma
3209,mittagstraum,Pflanze-Lemma
3210,wipfel,Pflanze-Lemma
3211,bratäpfel,Pflanze-Lemma
3212,geäst,Pflanze-Lemma
3213,veiligen,Pflanze-Lemma
3214,eppich,Pflanze-Lemma
3215,savoyerkohl,Pflanze-Lemma
3216,heckmeck,Pflanze-Lemma
3217,mandelbäume,Pflanze-Lemma
3218,gehäul,Pflanze-Lemma
3219,tropäōlen,Pflanze-Lemma
3220,grase,Pflanze-Lemma
3221,esche,Pflanze-Lemma
3222,mohr,Pflanze-Lemma
3223,goldäpfel,Pflanze-Lemma
3224,haha,Pflanze-Lemma
3225,teufelsaug,Pflanze-Lemma
3226,stäudelein,Pflanze-Lemma
3227,fichtenstamm,Pflanze-Lemma
3228,apfelgold,Pflanze-Lemma
3229,tabakspflanz,Pflanze-Lemma
3230,baumen,Pflanze-Lemma
3231,eichbaumes,Pflanze-Lemma
3232,strauch,Pflanze-Lemma
3233,charis,Pflanze-Lemma
3234,retter,Pflanze-Lemma
3235,linse,Pflanze-Lemma
3236,kaviar,Pflanze-Lemma
3237,quell,Pflanze-Lemma
3238,extrablätter,Pflanze-Lemma
3239,rosenstöckchen,Pflanze-Lemma
3240,büfchen,Pflanze-Lemma
3241,ahlfeld,Pflanze-Lemma
3242,mastbaum,Pflanze-Lemma
3243,blattgeripp,Pflanze-Lemma
3244,rittersporn,Pflanze-Lemma
3245,penthesilea,Pflanze-Lemma
3246,zither,Pflanze-Lemma
3247,schlangenäugel,Pflanze-Lemma
3248,chechen,Pflanze-Lemma
3249,thuiskon,Pflanze-Lemma
3250,maiengrün,Pflanze-Lemma
3251,glücksel'gen,Pflanze-Lemma
3252,geborne,Pflanze-Lemma
3253,grasbund,Pflanze-Lemma
3254,strauß,Pflanze-Lemma
3255,gehölz,Pflanze-Lemma
3256,reuterschar,Pflanze-Lemma
3257,lein,Pflanze-Lemma
3258,weinhumpe,Pflanze-Lemma
3259,flett,Pflanze-Lemma
3260,muth,Pflanze-Lemma
3261,blume,Pflanze-Lemma
3262,weidenstamm,Pflanze-Lemma
3263,ragout,Pflanze-Lemma
3264,grasmück,Pflanze-Lemma
3265,birkenreis,Pflanze-Lemma
3266,hanfsome,Pflanze-Lemma
3267,magenkräuter,Pflanze-Lemma
3268,stammbaume,Pflanze-Lemma
3269,haselgestrüppe,Pflanze-Lemma
3270,libe,Pflanze-Lemma
3271,wittbräuke,Pflanze-Lemma
3272,samenker,Pflanze-Lemma
3273,petersili,Pflanze-Lemma
3274,brennholz,Pflanze-Lemma
3275,cesarino,Pflanze-Lemma
3276,loto,Pflanze-Lemma
3277,kokosnuß,Pflanze-Lemma
3278,frücht,Pflanze-Lemma
3279,feigenblatt,Pflanze-Lemma
3280,rosenschimmer,Pflanze-Lemma
3281,sträucher,Pflanze-Lemma
3282,dornstrauche,Pflanze-Lemma
3283,rosenbusch,Pflanze-Lemma
3284,timolaos,Pflanze-Lemma
3285,rettig,Pflanze-Lemma
3286,kletterranke,Pflanze-Lemma
3287,haitang,Pflanze-Lemma
3288,trauerweiden,Pflanze-Lemma
3289,weinichen,Pflanze-Lemma
3290,beerch,Pflanze-Lemma
3291,gräschen,Pflanze-Lemma
3292,knollengewächse,Pflanze-Lemma
3293,pflanzenpracht,Pflanze-Lemma
3294,kleeblatt,Pflanze-Lemma
3295,schnäpse,Pflanze-Lemma
3296,bettdäuker,Pflanze-Lemma
3297,pflanze,Pflanze-Lemma
3298,wurzelche,Pflanze-Lemma
3299,neze,Pflanze-Lemma
3300,naslöchern,Pflanze-Lemma
3301,spiritistenkränzch,Pflanze-Lemma
3302,plätzchen,Pflanze-Lemma
3303,grashalme,Pflanze-Lemma
3304,cherubim,Pflanze-Lemma
3305,kräuterweib,Pflanze-Lemma
3306,rute,Pflanze-Lemma
3307,lilienkelch,Pflanze-Lemma
3308,palmenwipfel,Pflanze-Lemma
3309,virginie,Pflanze-Lemma
3310,minothaurum,Pflanze-Lemma
3311,rosenbusches,Pflanze-Lemma
3312,früchteknot,Pflanze-Lemma
3313,haine,Pflanze-Lemma
3314,äpfel,Pflanze-Lemma
3315,palme,Pflanze-Lemma
3316,wurtzel,Pflanze-Lemma
3317,weidenbusch,Pflanze-Lemma
3318,riese,Pflanze-Lemma
3319,kranze,Pflanze-Lemma
3320,schnitzler-anatol.xml,Text
3321,hofmannsthal-die-frau-im-fenster.xml,Text
3322,nestroy-der-boese-geist-lumpazivagabundus.xml,Text
3323,hofmannsthal-ariadne-auf-naxos.xml,Text
3324,scheerbart-der-wetterfuerst.xml,Text
3325,baeuerle-die-buerger-in-wien.xml,Text
3326,sudermann-heimat.xml,Text
3327,kleist-der-zerbrochene-krug.xml,Text
3328,fock-cili-cohrs.xml,Text
3329,hebbel-gyges-und-sein-ring.xml,Text
3330,scheerbart-das-dumme-luder.xml,Text
3331,weissenthurn-die-schwestern-st-janvier.xml,Text
3332,wedekind-musik.xml,Text
3333,pelzel-apolls-gericht-oder-das-bestrafte-vorurtheil-vindebonens.xml,Text
3334,raimund-der-barometermacher-auf-der-zauberinsel.xml,Text
3335,spiess-klara-von-hoheneichen.xml,Text
3336,bunge-der-trompeter-von-saekkingen.xml,Text
3337,ayrer-fassnachtspil-wie-einem-weib-jhr-eygener-mann.xml,Text
3338,gryphius-catharina-von-georgien.xml,Text
3339,achat-ein-april-scherz.xml,Text
3340,nestroy-einen-jux-will-er-sich-machen.xml,Text
3341,lenz-die-freunde-machen-den-philosophen.xml,Text
3342,schiller-kabale-und-liebe.xml,Text
3343,wildgans-armut.xml,Text
3344,schnitzler-das-weite-land.xml,Text
3345,ernst-die-groesste-suende.xml,Text
3346,ludwig-die-makkabaeer.xml,Text
3347,muehsam-staatsraeson.xml,Text
3348,niebergall-datterich.xml,Text
3349,muellner-die-schuld.xml,Text
3350,wedekind-der-kammersaenger.xml,Text
3351,laube-gottsched-und-gellert.xml,Text
3352,raimund-der-diamant-des-geisterkoenigs.xml,Text
3353,martini-rhynsolt-und-sapphira.xml,Text
3354,babo-arno.xml,Text
3355,lessing-miss-sara-sampson.xml,Text
3356,hofmannsthal-der-rosenkavalier.xml,Text
3357,ertler-anna-iwanowna.xml,Text
3358,ebner-eschenbach-am-ende.xml,Text
3359,schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,Text
3360,holz-jerschke-traumulus.xml,Text
3361,wedekind-die-buechse-der-pandora.xml,Text
3362,chlumberg-die-fuehrer.xml,Text
3363,leisewitz-die-pfandung.xml,Text
3364,nestroy-der-talisman.xml,Text
3365,klopstock-der-tod-abels.xml,Text
3366,brandes-ariadne-auf-naxos.xml,Text
3367,weissenthurn-das-manuscript.xml,Text
3368,dauthendey-die-spielereien-einer-kaiserin.xml,Text
3369,klinger-prinz-seiden-wurm-der-reformator.xml,Text
3370,iffland-das-erbtheil-des-vaters.xml,Text
3371,hauptmann-carl-die-armseligen-besenbinder.xml,Text
3372,holz-sonnenfinsternis.xml,Text
3373,krueger-die-geistlichen-auf-dem-lande.xml,Text
3374,raupach-der-degen.xml,Text
3375,hasenclever-der-sohn.xml,Text
3376,moser-krieg-oder-frieden.xml,Text
3377,stavenhagen-mudder-mews.xml,Text
3378,klinger-simsone-grisaldo.xml,Text
3379,goethe-die-mitschuldigen.xml,Text
3380,lessing-der-freigeist.xml,Text
3381,schoenthan-der-raub-der-sabinerinnen.xml,Text
3382,hauptmann-gabriel-schillings-flucht.xml,Text
3383,gutzkow-uriel-acosta.xml,Text
3384,heyse-don-juans-ende.xml,Text
3385,grillparzer-des-meeres-und-der-liebe-wellen.xml,Text
3386,holz-schlaf-die-familie-selicke.xml,Text
3387,chezy-euryanthe.xml,Text
3388,hebbel-judith.xml,Text
3389,goethe-iphigenie-auf-tauris.xml,Text
3390,wieland-alceste.xml,Text
3391,krueger-die-candidaten.xml,Text
3392,kotzebue-die-alten-liebschaften.xml,Text
3393,buechner-dantons-tod.xml,Text
3394,koch-die-maennerfeindin.xml,Text
3395,kleist-die-hermannsschlacht.xml,Text
3396,hauptmann-carl-im-goldenen-tempel-buche-verzeichnet.xml,Text
3397,sudermann-die-ehre.xml,Text
3398,herzenskron-hoang-puff.xml,Text
3399,weissenthurn-johann-herzog-von-finnland.xml,Text
3400,kotzebue-die-deutschen-kleinstaedter.xml,Text
3401,nestroy-das-haus-der-temperamente.xml,Text
3402,ruederer-die-fahnenweihe.xml,Text
3403,kupelwieser-fierrabras.xml,Text
3404,panizza-das-liebeskonzil.xml,Text
3405,benedix-johanna-sebus.xml,Text
3406,ebner-eschenbach-bettelbriefe.xml,Text
3407,heym-atalanta-oder-die-angst.xml,Text
3408,gronemann-hamans-flucht.xml,Text
3409,lessing-die-juden.xml,Text
3410,larronge-mein-leopold.xml,Text
3411,schouwaert-die-ueberschwemmung.xml,Text
3412,gemmingen-hornberg-der-deutsche-hausvater.xml,Text
3413,freytag-graf-waldemar.xml,Text
3414,anzengruber-der-gwissenswurm.xml,Text
3415,stramm-sancta-susanna.xml,Text
3416,benedix-die-hochzeitsreise.xml,Text
3417,nestroy-das-maedl-aus-der-vorstadt.xml,Text
3418,wedekind-erdgeist.xml,Text
3419,wedekind-koenig-nicolo.xml,Text
3420,goentgen-anna-bell.xml,Text
3421,heiseler-die-kinder-godunofs.xml,Text
3422,lessing-philotas.xml,Text
3423,gellert-die-zaertlichen-schwestern.xml,Text
3424,lessing-der-misogyn.xml,Text
3425,hofmannsthal-der-turm.xml,Text
3426,klabund-der-kreidekreis.xml,Text
3427,benedix-eigensinn.xml,Text
3428,uhland-ludwig-der-bayer.xml,Text
3429,neuber-die-beschuetzte-schauspielkunst.xml,Text
3430,hagemann-ludwig-der-springer.xml,Text
3431,wildgans-in-ewigkeit-amen.xml,Text
3432,scheerbart-der-regierungswechsel.xml,Text
3433,hebbel-der-diamant.xml,Text
3434,nestroy-der-unbedeutende.xml,Text
3435,kleist-das-kaethchen-von-heilbronn.xml,Text
3436,grabbe-napoleon.xml,Text
3437,dohm-vom-stamm-der-asra.xml,Text
3438,weidmann-johann-faust.xml,Text
3439,immermann-eudoxia.xml,Text
3440,avenarius-faust.xml,Text
3441,goethe-faust-in-urspruenglicher-gestalt.xml,Text
3442,stramm-die-haidebraut.xml,Text
3443,scheerbart-die-wurzeln-der-wohlhabenheit.xml,Text
3444,kotzebue-der-verschwiegene-wider-willen.xml,Text
3445,busoni-turandot.xml,Text
3446,eichendorff-die-freier.xml,Text
3447,hauptmann-carl-gaukler-tod-und-juwelier.xml,Text
3448,klopstock-hermanns-schlacht.xml,Text
3449,kotzebue-die-beiden-klingsberg.xml,Text
3450,wohlbrueck-der-vampyr.xml,Text
3451,weisse-atreus-und-thyest.xml,Text
3452,lautensack-die-pfarrhauskomoedie.xml,Text
3453,tieck-die-verkehrte-welt.xml,Text
3454,kaiser-die-schule-des-armen.xml,Text
3455,schiller-wilhelm-tell.xml,Text
3456,heiseler-peter-und-alexej.xml,Text
3457,benkowitz-die-jubelfeier-der-hoelle.xml,Text
3458,birch-pfeiffer-pfeffer-roesel.xml,Text
3459,dehmel-michel-michael.xml,Text
3460,hauptmann-die-ratten.xml,Text
3461,wagner-goetterdaemmerung.xml,Text
3462,kaltneker-das-bergwerk.xml,Text
3463,horvath-kasimir-und-karoline.xml,Text
3464,klingemann-faust.xml,Text
3465,ganghofer-der-herrgottschnitzer-von-ammergau.xml,Text
3466,roeber-koenig-manfred.xml,Text
3467,hebbel-trauerspiel-in-sizilien.xml,Text
3468,thoma-magdalena.xml,Text
3469,grohmann-wohlthat-fuer-wohlthat.xml,Text
3470,schober-alfonso-und-estrella.xml,Text
3471,gryphius-leo-armenius-oder-fuersten-mord.xml,Text
3472,kotzebue-das-unsichtbare-maedchen.xml,Text
3473,wieland-klementina-von-porretta.xml,Text
3474,pfeffel-serena.xml,Text
3475,kleist-die-familie-schroffenstein.xml,Text
3476,schiller-wallensteins-tod.xml,Text
3477,tieck-der-gestiefelte-kater.xml,Text
3478,hartleben-die-sittliche-forderung.xml,Text
3479,hofmannsthal-jedermann.xml,Text
3480,scheerbart-der-schornsteinfeger.xml,Text
3481,hauptmann-florian-geyer.xml,Text
3482,wieland-lady-johanna-gray.xml,Text
3483,wagner-die-walkuere.xml,Text
3484,raimund-die-unheilbringende-zauberkrone.xml,Text
3485,schlegel-die-entfuehrte-dose.xml,Text
3486,lessing-damon.xml,Text
3487,werner-der-vierundzwanzigste-februar.xml,Text
3488,scheerbart-ruebezahl.xml,Text
3489,gottschedin-die-pietisterey-im-fischbein-rocke.xml,Text
3490,ertler-belian-und-marpalye.xml,Text
3491,grohmann-gioconda-oder-weiberrache-kennt-keine-grenzen.xml,Text
3492,lessing-nathan-der-weise.xml,Text
3493,lautensack-hahnenkampf.xml,Text
3494,gryphius-cardenio-und-celinde.xml,Text
3495,frank-sturm-im-wasserglas.xml,Text
3496,weise-masaniello.xml,Text
3497,schiller-don-carlos-infant-von-spanien.xml,Text
3498,lautensack-medusa.xml,Text
3499,hafner-maegera-die-foerchterliche-hexe.xml,Text
3500,scheerbart-lachende-gespenster.xml,Text
3501,anonym-die-gespenster.xml,Text
3502,schlegel-die-stumme-schoenheit.xml,Text
3503,eckardt-die-vergiftete-traube.xml,Text
3504,wagner-der-fliegende-hollaender.xml,Text
3505,iffland-liebe-und-wille.xml,Text
3506,grillparzer-sappho.xml,Text
3507,ayrenhoff-virginia.xml,Text
3508,ludwig-der-erbfoerster.xml,Text
3509,rache-belsazar.xml,Text
3510,essig-ueberteufel.xml,Text
3511,weissenthurn-welche-ist-die-braut.xml,Text
3512,thoma-erster-klasse.xml,Text
3513,widmann-maikaefer-komoedie.xml,Text
3514,scheerbart-die-lustigen-raeuber.xml,Text
3515,grillparzer-ein-bruderzwist-in-habsburg.xml,Text
3516,anonym-die-weiber-list.xml,Text
3517,reuter-l-honnete-femme-oder-die-ehrliche-frau-zu-plissine.xml,Text
3518,stephanie-der-schauspieldirektor.xml,Text
3519,anonym-das-urtheil-des-paris.xml,Text
3520,grabbe-die-hermannsschlacht.xml,Text
3521,nestroy-freiheit-in-kraehwinkel.xml,Text
3522,scheerbart-das-mirakel.xml,Text
3523,hofmannsthal-der-schwierige.xml,Text
3524,cronegk-codrus.xml,Text
3525,hofmannsthal-die-frau-ohne-schatten.xml,Text
3526,gehe-jessonda.xml,Text
3527,wedekind-hidalla.xml,Text
3528,leisewitz-julius-von-tarent.xml,Text
3529,ebner-eschenbach-ihre-schwester.xml,Text
3530,neuber-die-verehrung-der-vollkommenheit.xml,Text
3531,birch-pfeiffer-die-walpurgisnacht.xml,Text
3532,wagner-die-reue-nach-der-that.xml,Text
3533,blumenthal-im-weissen-roessl.xml,Text
3534,gottsched-der-sterbende-cato.xml,Text
3535,cronegk-der-misstrauische.xml,Text
3536,lasker-schueler-die-wupper.xml,Text
3537,schiller-die-raeuber.xml,Text
3538,zschokke-abellino.xml,Text
3539,grabbe-kaiser-heinrich-der-sechste.xml,Text
3540,gryphius-verlibtes-gespenste-die-gelibte-dornrose.xml,Text
3541,wagner-die-kindermoerderin.xml,Text
3542,hebbel-kriemhilds-rache.xml,Text
3543,kurz-prinzessin-pumphia.xml,Text
3544,eichendorff-das-incognito.xml,Text
3545,gerstenberg-ugolino.xml,Text
3546,schiller-die-verschwoerung-des-fiesco-zu-genua.xml,Text
3547,anzengruber-der-meineidbauer.xml,Text
3548,stramm-erwachen.xml,Text
3549,thoma-moral.xml,Text
3550,birch-pfeiffer-vatersorgen.xml,Text
